year,month,dayofmonth,dayofweek,deptime,crsdeptime,arrtime,crsarrtime,uniquecarrier,flightnum,tailnum,actualelapsedtime,crselapsedtime,airtime,arrdelay,depdelay,origin,dest,distance,taxiin,taxiout,cancelled,cancellationcode,diverted,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay
2008,4,22,2,1303,1310,1350,1414,US,1453,N715UW,107,124,87,-24,-7,CLT,MSY,651,6,14,0,"",0,NA,NA,NA,NA,NA
2008,12,31,3,1946,1950,2131,2155,AA,532,N526AA,45,65,31,-24,-4,ORD,IND,177,2,12,0,"",0,NA,NA,NA,NA,NA
2008,7,6,7,821,825,949,954,YV,7037,N570ML,88,89,58,-5,-4,IAD,MYR,372,3,27,0,"",0,NA,NA,NA,NA,NA
2008,5,8,4,1836,1837,2024,2027,FL,250,N915AT,108,110,93,-3,-1,MCO,RIC,667,5,10,0,"",0,NA,NA,NA,NA,NA
2008,12,18,4,729,725,913,855,AA,1055,N3BAAA,164,150,127,18,4,DEN,LAX,862,7,30,0,"",0,0,0,18,0,0
2008,4,28,1,920,925,1147,1159,DL,957,N979DL,87,94,73,-12,-5,STL,ATL,483,4,10,0,"",0,NA,NA,NA,NA,NA
2008,2,13,3,1610,1610,1814,1810,OO,2512,N507CA,124,120,99,4,0,SAT,MCI,706,4,21,0,"",0,NA,NA,NA,NA,NA
2008,9,24,3,651,645,1208,1213,CO,1598,N78509,197,208,166,-5,6,SNA,IAH,1347,12,19,0,"",0,NA,NA,NA,NA,NA
2008,1,25,5,620,620,937,930,MQ,4420,N839AE,137,130,99,7,0,ORD,HPN,738,9,29,0,"",0,NA,NA,NA,NA,NA
2008,4,2,3,1204,1210,1403,1420,AA,1575,N233AA,179,190,166,-17,-6,RDU,DFW,1062,6,7,0,"",0,NA,NA,NA,NA,NA
2008,3,16,7,715,700,747,730,NW,1291,N341NB,92,90,70,17,15,GRR,MSP,408,9,13,0,"",0,15,0,2,0,0
2008,8,3,7,2147,2030,2352,2240,MQ,4109,N506AE,65,70,47,72,77,ORD,CLE,316,4,14,0,"",0,72,0,0,0,0
2008,8,4,1,1500,1500,1621,1610,MQ,3455,N511AE,81,70,46,11,0,DFW,AMA,313,21,14,0,"",0,NA,NA,NA,NA,NA
2008,9,14,7,1429,1436,1641,1650,EV,4892,N760EV,132,134,108,-9,-7,ROC,ATL,749,16,8,0,"",0,NA,NA,NA,NA,NA
2008,3,23,7,1430,1400,2120,2055,DL,724,N127DL,230,235,202,25,30,LAS,ATL,1747,9,19,0,"",0,25,0,0,0,0
2008,7,2,3,1318,1320,1610,1620,MQ,4008,N933JN,112,120,86,-10,-2,ORD,CLT,599,13,13,0,"",0,NA,NA,NA,NA,NA
2008,7,24,4,725,727,838,842,US,641,N802AW,73,75,51,-4,-2,PHX,ONT,325,8,14,0,"",0,NA,NA,NA,NA,NA
2008,5,23,5,944,945,1147,1145,WN,3060,N676SW,123,120,114,2,-1,HOU,STL,687,2,7,0,"",0,NA,NA,NA,NA,NA
2008,9,7,7,1107,1110,1320,1300,FL,54,N311AT,313,290,278,20,-3,ATL,LAX,1946,12,23,0,"",0,0,0,20,0,0
2008,5,23,5,1119,1035,1238,1150,WN,3863,N469WN,79,75,60,48,44,LAX,SFO,337,4,15,0,"",0,4,0,4,0,40
2008,1,5,6,1947,1950,2201,2205,WN,336,N302SW,74,75,56,-4,-3,SEA,BOI,399,4,14,0,"",0,NA,NA,NA,NA,NA
2008,7,14,1,2149,2155,47,50,AA,1382,N5DBAA,178,175,153,-3,-6,MIA,EWR,1086,8,17,0,"",0,NA,NA,NA,NA,NA
2008,8,4,1,1510,1510,1600,1615,WN,2629,N202WN,170,185,158,-15,0,HOU,LAS,1235,5,7,0,"",0,NA,NA,NA,NA,NA
2008,4,26,6,1256,1300,1815,1835,WN,2496,N787SA,199,215,177,-20,-4,LAS,BNA,1588,5,17,0,"",0,NA,NA,NA,NA,NA
2008,4,30,3,1704,1710,1833,1848,DL,1617,N932DL,89,98,73,-15,-6,DAY,ATL,432,6,10,0,"",0,NA,NA,NA,NA,NA
2008,4,23,3,1332,1335,1544,1540,WN,2284,N480WN,72,65,58,4,-3,PDX,BOI,344,3,11,0,"",0,NA,NA,NA,NA,NA
2008,9,26,5,1257,1300,1416,1425,AA,2233,N511AA,139,145,126,-9,-3,RSW,STL,979,4,9,0,"",0,NA,NA,NA,NA,NA
2008,1,4,5,1825,1830,2011,2012,NW,1569,N777NC,106,102,83,-1,-5,MEM,OMA,538,5,18,0,"",0,NA,NA,NA,NA,NA
2008,8,4,1,1958,1955,2018,2025,WN,174,N686SW,80,90,67,-7,3,JAX,BNA,484,4,9,0,"",0,NA,NA,NA,NA,NA
2008,5,16,5,946,950,1259,1248,XE,624,N12201,193,178,169,11,-4,TUS,GEG,1125,4,20,0,"",0,NA,NA,NA,NA,NA
2008,12,5,5,2032,2000,2059,2045,WN,50,N642WN,87,105,76,14,32,DAL,ELP,562,3,8,0,"",0,NA,NA,NA,NA,NA
2008,7,16,3,830,835,1200,1142,B6,481,N645JB,390,367,352,18,-5,BOS,LGB,2602,4,34,0,"",0,0,0,18,0,0
2008,12,26,5,956,955,1204,1200,WN,270,N300SW,128,125,108,4,1,MCO,BWI,787,14,6,0,"",0,NA,NA,NA,NA,NA
2008,7,21,1,602,605,923,930,AA,1528,N5FMAA,141,145,124,-7,-3,DFW,MCO,984,5,12,0,"",0,NA,NA,NA,NA,NA
2008,8,30,6,1001,958,1324,1317,F9,534,N922FR,143,139,122,7,3,DEN,MDW,895,6,15,0,"",0,NA,NA,NA,NA,NA
2008,7,20,7,1620,1610,1710,1705,MQ,3755,N918AE,50,55,31,5,10,DFW,SHV,190,5,14,0,"",0,NA,NA,NA,NA,NA
2008,12,13,6,654,700,859,939,UA,1133,N850UA,245,279,226,-40,-6,EWR,DEN,1605,7,12,0,"",0,NA,NA,NA,NA,NA
2008,3,23,7,755,800,833,835,WN,1295,N275WN,98,95,85,-2,-5,AUS,ELP,528,4,9,0,"",0,NA,NA,NA,NA,NA
2008,11,7,5,2045,2045,2228,2244,OH,6626,N954CA,103,119,54,-16,0,JFK,BGR,382,5,44,0,"",0,NA,NA,NA,NA,NA
2008,9,17,3,920,925,1033,1103,B6,907,N274JB,133,158,109,-30,-5,JFK,ORD,740,5,19,0,"",0,NA,NA,NA,NA,NA
2008,6,29,7,742,750,931,905,US,533,N802AW,289,255,228,26,-8,CLE,PHX,1737,49,12,0,"",0,0,0,26,0,0
2008,12,31,3,1339,1340,1447,1450,MQ,3811,N617MQ,68,70,51,-3,-1,DFW,AMA,313,3,14,0,"",0,NA,NA,NA,NA,NA
2008,3,29,6,2305,1645,35,1816,OH,5053,N689CA,150,151,114,379,380,ATL,AUS,813,10,26,0,"",0,0,0,0,0,379
2008,3,24,1,1554,1542,1645,1636,OO,5477,N284YV,51,54,37,9,12,FAT,SFO,158,3,11,0,"",0,NA,NA,NA,NA,NA
2008,12,9,2,925,925,1115,1110,AA,2257,N298AA,110,105,91,5,0,MSY,DFW,448,5,14,0,"",0,NA,NA,NA,NA,NA
2008,10,13,1,1641,1625,1746,1740,WN,788,N443WN,65,75,56,6,16,SJC,SNA,342,2,7,0,"",0,NA,NA,NA,NA,NA
2008,11,25,2,1153,1145,1404,1415,9E,2850,80239E,191,210,143,-11,8,LGA,DSM,1031,3,45,0,"",0,NA,NA,NA,NA,NA
2008,5,1,4,1353,1235,1542,1435,YV,7173,N516LR,109,120,83,67,78,IAD,ATL,533,7,19,0,"",0,67,0,0,0,0
2008,1,2,3,729,730,943,940,AA,1379,N625AA,194,190,165,3,-1,MIA,DFW,1121,7,22,0,"",0,NA,NA,NA,NA,NA
2008,1,12,6,928,929,1123,1136,NW,343,N357NW,295,307,270,-13,-1,DTW,SFO,2079,5,20,0,"",0,NA,NA,NA,NA,NA
2008,10,12,7,1256,1300,1407,1426,US,2035,N764US,71,86,60,-19,-4,BOS,DCA,399,5,6,0,"",0,NA,NA,NA,NA,NA
2008,7,10,4,123,130,535,555,AS,112,N309AS,192,205,172,-20,-7,ANC,SEA,1449,5,15,0,"",0,NA,NA,NA,NA,NA
2008,12,14,7,1652,1653,1825,1829,FL,701,N316AT,93,96,76,-4,-1,DAY,ATL,432,6,11,0,"",0,NA,NA,NA,NA,NA
2008,5,16,5,856,900,956,1020,9E,2832,88839E,60,80,49,-24,-4,MSP,LNK,331,3,8,0,"",0,NA,NA,NA,NA,NA
2008,4,12,6,1901,1900,2212,2153,DL,635,N3735D,311,293,223,19,1,JFK,DEN,1626,5,83,0,"",0,0,0,19,0,0
2008,11,12,3,756,800,1112,1120,AA,1618,N489AA,136,140,120,-8,-4,STL,MCO,880,7,9,0,"",0,NA,NA,NA,NA,NA
2008,5,30,5,1000,1002,1153,1143,NW,273,N369NW,293,281,274,10,-2,DTW,SAN,1957,5,14,0,"",0,NA,NA,NA,NA,NA
2008,12,30,2,1100,1100,1315,1323,FL,760,N173AT,135,143,122,-8,0,IND,RSW,946,4,9,0,"",0,NA,NA,NA,NA,NA
2008,9,13,6,2101,2059,2326,2321,UA,314,N805UA,85,82,58,5,2,ORD,PIT,412,13,14,0,"",0,NA,NA,NA,NA,NA
2008,5,28,3,808,815,858,907,OO,5407,N584SW,50,52,37,-9,-7,LAX,SAN,109,3,10,0,"",0,NA,NA,NA,NA,NA
2008,7,12,6,926,930,1104,1125,EV,4498,N842AS,98,115,84,-21,-4,CVG,ALB,623,3,11,0,"",0,NA,NA,NA,NA,NA
2008,11,10,1,1914,1920,2134,2140,NW,1252,N780NC,80,80,46,-6,-6,ORD,DTW,235,9,25,0,"",0,NA,NA,NA,NA,NA
2008,6,7,6,2134,2140,553,545,AA,1254,N3BEAA,319,305,283,8,-6,LAX,MIA,2342,9,27,0,"",0,NA,NA,NA,NA,NA
2008,6,11,3,629,630,727,720,WN,2338,N613SW,118,110,103,7,-1,DEN,PHX,602,4,11,0,"",0,NA,NA,NA,NA,NA
2008,5,1,4,1943,1900,2102,2037,CO,1114,N58606,79,97,49,25,43,DCA,EWR,199,12,18,0,"",0,0,0,0,0,25
2008,3,20,4,731,730,853,858,CO,1097,N38417,202,208,178,-5,1,IAH,LAS,1222,7,17,0,"",0,NA,NA,NA,NA,NA
2008,1,5,6,1437,1440,1635,1703,US,1410,N949UW,118,143,89,-28,-3,ATL,PHL,665,15,14,0,"",0,NA,NA,NA,NA,NA
2008,7,19,6,1651,1635,1829,1820,WN,1698,N441WN,98,105,85,9,16,BHM,HOU,570,5,8,0,"",0,NA,NA,NA,NA,NA
2008,3,13,4,821,820,925,940,WN,341,N271WN,64,80,49,-15,1,DEN,ABQ,349,5,10,0,"",0,NA,NA,NA,NA,NA
2008,3,25,2,1131,1137,1308,1300,NW,1608,N332NB,157,143,131,8,-6,MSP,HDN,774,5,21,0,"",0,NA,NA,NA,NA,NA
2008,3,5,3,1220,1225,1252,1305,9E,5951,89139E,92,100,79,-13,-5,TLH,MEM,458,7,6,0,"",0,NA,NA,NA,NA,NA
2008,3,23,7,1135,1138,1453,1459,UA,340,N642UA,138,141,117,-6,-3,DEN,ORD,888,9,12,0,"",0,NA,NA,NA,NA,NA
2008,9,19,5,553,600,757,810,AA,2320,N426AA,124,130,106,-13,-7,DFW,ORD,802,8,10,0,"",0,NA,NA,NA,NA,NA
2008,12,1,1,1936,1839,2227,2123,OO,5816,N751SK,111,104,85,64,57,ORD,ABE,654,6,20,0,"",0,0,0,7,0,57
2008,3,8,6,958,955,1114,1105,WN,843,N910WN,76,70,58,9,3,BUR,OAK,325,5,13,0,"",0,NA,NA,NA,NA,NA
2008,4,7,1,620,630,756,807,NW,1611,N317US,96,97,71,-11,-10,OMA,MEM,538,9,16,0,"",0,NA,NA,NA,NA,NA
2008,4,1,2,2030,2035,2101,2116,OO,5789,N218SW,31,41,23,-15,-5,PDX,EUG,106,2,6,0,"",0,NA,NA,NA,NA,NA
2008,6,28,6,1952,1952,2132,2128,YV,2681,N938LR,100,96,75,4,0,CLE,CLT,430,8,17,0,"",0,NA,NA,NA,NA,NA
2008,2,6,3,836,600,1000,728,YV,7222,N77302,84,88,56,152,156,GSP,IAD,383,5,23,0,"",0,152,0,0,0,0
2008,10,26,7,1208,1210,1323,1317,UA,443,N809UA,135,127,104,6,-2,MSP,DEN,680,7,24,0,"",0,NA,NA,NA,NA,NA
2008,11,16,7,1555,1600,1625,1608,YV,2733,N7264V,90,68,45,17,-5,PHX,PSP,261,9,36,0,"",0,0,0,17,0,0
2008,11,4,2,651,655,1025,1020,AA,639,N5CCAA,154,145,125,5,-4,MIA,SJU,1045,5,24,0,"",0,NA,NA,NA,NA,NA
2008,5,26,1,750,755,1013,1022,FL,164,N963AT,143,147,125,-9,-5,DTW,MCO,957,7,11,0,"",0,NA,NA,NA,NA,NA
2008,9,24,3,821,825,916,929,AA,419,N4WAAA,115,124,98,-13,-4,RDU,ORD,647,8,9,0,"",0,NA,NA,NA,NA,NA
2008,6,25,3,2104,1908,2222,2040,YV,7180,N444YV,78,92,64,102,116,DEN,RAP,301,3,11,0,"",0,0,102,0,0,0
2008,5,12,1,1509,1510,1835,1830,MQ,4153,N823AE,146,140,121,5,-1,ORD,PVD,849,4,21,0,"",0,NA,NA,NA,NA,NA
2008,8,11,1,1749,1800,1926,1920,MQ,3632,N825AE,157,140,136,6,-11,LEX,DFW,785,11,10,0,"",0,NA,NA,NA,NA,NA
2008,5,19,1,1232,1238,1355,1357,YV,7163,N154SF,83,79,58,-2,-6,IAD,CLE,288,4,21,0,"",0,NA,NA,NA,NA,NA
2008,12,1,1,1837,1540,1902,1555,YV,7222,N37208,85,75,38,187,177,LAN,ORD,179,22,25,0,"",0,0,0,10,0,177
2008,12,12,5,1110,1115,1304,1320,XE,2846,N14952,114,125,93,-16,-5,MCI,IAH,643,10,11,0,"",0,NA,NA,NA,NA,NA
2008,6,17,2,1140,850,1323,1032,OH,5717,N420CA,163,162,142,171,170,CVG,SAT,1024,8,13,0,"",0,170,0,1,0,0
2008,9,23,2,952,1002,1112,1126,US,165,N156AW,80,84,62,-14,-10,SJC,LAS,386,5,13,0,"",0,NA,NA,NA,NA,NA
2008,2,23,6,1005,1000,1220,1236,AS,535,N307AS,135,156,125,-16,5,LAX,SEA,954,3,7,0,"",0,NA,NA,NA,NA,NA
2008,10,2,4,1010,1011,1103,1057,OO,6382,N905SW,113,106,91,6,-1,BOI,SFO,522,3,19,0,"",0,NA,NA,NA,NA,NA
2008,12,20,6,NA,810,NA,930,MQ,4614,N849MQ,NA,80,NA,NA,NA,BOS,JFK,187,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,6,7,6,1111,1115,1242,1256,US,1106,N183UW,91,101,78,-14,-4,CLT,PHL,448,4,9,0,"",0,NA,NA,NA,NA,NA
2008,10,11,6,722,720,919,935,WN,1078,N225WN,117,135,105,-16,2,IND,TPA,838,4,8,0,"",0,NA,NA,NA,NA,NA
2008,10,31,5,1455,1459,1744,1745,US,490,N307AW,109,106,83,-1,-4,PHX,DEN,602,8,18,0,"",0,NA,NA,NA,NA,NA
2008,7,26,6,1430,1415,1619,1558,XE,2377,N14991,109,103,81,21,15,EWR,DTW,487,13,15,0,"",0,0,0,6,15,0
2008,4,14,1,1546,1540,1748,1758,CO,370,N14601,182,198,155,-10,6,EWR,MSP,1008,7,20,0,"",0,NA,NA,NA,NA,NA
2008,4,12,6,1935,1925,2113,2110,AA,1043,N5BYAA,158,165,141,3,10,MIA,STL,1068,2,15,0,"",0,NA,NA,NA,NA,NA
2008,11,4,2,1040,1040,1349,1347,XE,2783,N11535,129,127,105,2,0,ABQ,IAH,744,9,15,0,"",0,NA,NA,NA,NA,NA
2008,2,11,1,857,902,1016,1031,DL,827,N905DE,79,89,61,-15,-5,ATL,MLB,443,4,14,0,"",0,NA,NA,NA,NA,NA
2008,8,9,6,1130,1135,1152,1205,WN,165,N425LV,82,90,70,-13,-5,ABQ,LAS,487,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,1740,1717,1933,1906,AS,521,N625AS,173,169,151,27,23,DEN,PDX,992,4,18,0,"",0,23,0,4,0,0
2008,8,23,6,932,937,1035,1049,OO,6736,N926SW,63,72,49,-14,-5,RAP,DEN,301,8,6,0,"",0,NA,NA,NA,NA,NA
2008,1,1,2,1125,1126,1946,1928,US,50,N814AW,321,302,277,18,-1,LAS,JFK,2248,27,17,0,"",0,0,0,18,0,0
2008,4,29,2,1859,1900,2125,2126,XE,7824,N22909,146,146,128,-1,-1,LAX,GEG,945,3,15,0,"",0,NA,NA,NA,NA,NA
2008,4,28,1,1907,1809,2003,1905,OO,5961,N750SK,56,56,31,58,58,PIA,ORD,130,13,12,0,"",0,0,0,58,0,0
2008,7,27,7,1622,1630,1658,1710,AA,1312,N5FHAA,36,40,17,-12,-8,STT,SJU,68,4,15,0,"",0,NA,NA,NA,NA,NA
2008,5,15,4,1828,1805,1935,1910,AA,1935,N633AA,67,65,39,25,23,MCO,MIA,193,19,9,0,"",0,11,0,2,0,12
2008,9,5,5,1049,1057,1127,1134,EV,4641,N849AS,98,97,75,-7,-8,ATL,AEX,500,5,18,0,"",0,NA,NA,NA,NA,NA
2008,2,28,4,1937,1850,2216,2144,FL,352,N336AT,159,174,131,32,47,LGA,MCO,950,5,23,0,"",0,0,0,0,0,32
2008,6,3,2,1514,1505,1754,1743,B6,1418,N247JB,160,158,138,11,9,JAX,BOS,1011,4,18,0,"",0,NA,NA,NA,NA,NA
2008,3,27,4,NA,1226,NA,1330,UA,749,"",NA,64,NA,NA,NA,RNO,SFO,192,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,9,16,2,1541,1550,1544,1559,YV,7349,N75995,63,69,46,-15,-9,TVC,ORD,224,5,12,0,"",0,NA,NA,NA,NA,NA
2008,1,21,1,1727,1731,1953,2014,NW,645,N516US,206,223,186,-21,-4,RSW,MSP,1416,9,11,0,"",0,NA,NA,NA,NA,NA
2008,8,20,3,1658,1559,1927,1759,XE,2287,N11539,209,180,135,88,59,EWR,MEM,946,4,70,0,"",0,0,0,34,0,54
2008,7,31,4,1219,1220,1331,1325,WN,1537,N285WN,72,65,57,6,-1,HOU,MSY,303,4,11,0,"",0,NA,NA,NA,NA,NA
2008,2,16,6,625,625,820,828,EV,4803,N885AS,115,123,88,-8,0,SBN,ATL,566,5,22,0,"",0,NA,NA,NA,NA,NA
2008,5,24,6,2032,1945,2319,2200,WN,940,N921WN,167,135,130,79,47,MCO,PIT,834,6,31,0,"",0,0,24,32,0,23
2008,5,27,2,955,958,1127,1135,DL,1735,N919DE,92,97,71,-8,-3,RIC,ATL,481,9,12,0,"",0,NA,NA,NA,NA,NA
2008,12,19,5,1203,1158,1455,1433,UA,355,N596UA,292,275,258,22,5,ORD,SEA,1721,7,27,0,"",0,0,0,22,0,0
2008,4,29,2,1811,1810,2032,2031,CO,285,N69333,261,261,235,1,1,IAH,OAK,1628,4,22,0,"",0,NA,NA,NA,NA,NA
2008,8,28,4,1755,1759,1906,1920,CO,1421,N69311,191,201,170,-14,-4,CLE,DEN,1201,7,14,0,"",0,NA,NA,NA,NA,NA
2008,11,6,4,1525,1455,1655,1636,DL,1043,N647DL,270,281,252,19,30,ATL,SAN,1891,4,14,0,"",0,16,0,3,0,0
2008,6,30,1,1405,1411,1513,1527,AS,44,N764AS,68,76,60,-14,-6,BET,ANC,399,2,6,0,"",0,NA,NA,NA,NA,NA
2008,5,16,5,1928,1920,2104,2055,WN,796,N648SW,156,155,143,9,8,TPA,SAT,972,4,9,0,"",0,NA,NA,NA,NA,NA
2008,5,17,6,630,630,750,744,XE,3156,N13913,80,74,64,6,0,MHT,EWR,209,4,12,0,"",0,NA,NA,NA,NA,NA
2008,10,6,1,1254,1300,1614,1612,EV,4971,N923EV,140,132,111,2,-6,OMA,ATL,821,19,10,0,"",0,NA,NA,NA,NA,NA
2008,12,12,5,1852,1836,2033,2002,DL,1472,N905DE,101,86,55,31,16,GSO,ATL,306,35,11,0,"",0,0,0,15,0,16
2008,3,24,1,1202,1205,1307,1315,XE,3050,N16511,65,70,51,-8,-3,CLE,ABE,339,4,10,0,"",0,NA,NA,NA,NA,NA
2008,9,4,4,552,600,725,735,XE,2983,N13913,93,95,70,-10,-8,ALB,CLE,424,11,12,0,"",0,NA,NA,NA,NA,NA
2008,10,15,3,1343,1340,1720,1720,WN,1511,N269WN,157,160,136,0,3,MDW,MCO,989,7,14,0,"",0,NA,NA,NA,NA,NA
2008,3,14,5,1712,1709,1828,1829,UA,951,N642UA,136,140,94,-1,3,IAD,ORD,589,15,27,0,"",0,NA,NA,NA,NA,NA
2008,9,29,1,1040,1045,1603,1555,UA,902,N771UA,203,190,180,8,-5,DEN,IAD,1452,5,18,0,"",0,NA,NA,NA,NA,NA
2008,8,5,2,1158,1200,1356,1402,UA,301,N364UA,118,122,93,-6,-2,DEN,BOI,649,11,14,0,"",0,NA,NA,NA,NA,NA
2008,5,31,6,2143,2146,2312,2308,DL,680,N914DL,89,82,54,4,-3,ATL,SDF,321,7,28,0,"",0,NA,NA,NA,NA,NA
2008,2,17,7,1254,1245,1351,1350,MQ,3239,N324AE,57,65,39,1,9,DFW,ABI,158,4,14,0,"",0,NA,NA,NA,NA,NA
2008,2,18,1,1121,1126,1313,1320,DL,1184,N974DL,52,54,29,-7,-5,BHM,ATL,134,14,9,0,"",0,NA,NA,NA,NA,NA
2008,4,29,2,1015,1004,1405,1327,OO,3940,N441SW,170,143,102,38,11,SLC,OMA,839,3,65,0,"",0,11,0,27,0,0
2008,1,17,4,759,800,1031,1026,FL,164,N969AT,152,146,138,5,-1,DTW,MCO,957,5,9,0,"",0,NA,NA,NA,NA,NA
2008,2,22,5,1518,1455,2015,1958,CO,335,N73276,177,183,142,17,23,SAN,IAH,1303,3,32,0,"",0,0,0,2,0,15
2008,1,14,1,1019,1010,1333,1314,CO,1617,N10323,194,184,149,19,9,MSP,IAH,1034,9,36,0,"",0,9,0,10,0,0
2008,2,8,5,2024,2030,2225,2231,UA,543,N843UA,241,241,206,-6,-6,ORD,GEG,1498,4,31,0,"",0,NA,NA,NA,NA,NA
2008,7,16,3,1331,1342,1345,1410,OO,6760,N920SW,74,88,54,-25,-11,SDF,ORD,286,5,15,0,"",0,NA,NA,NA,NA,NA
2008,2,8,5,2112,2115,2125,2139,YV,2739,N908FJ,73,84,52,-14,-3,PHX,LGB,355,4,17,0,"",0,NA,NA,NA,NA,NA
2008,12,31,3,1957,1950,2216,2220,WN,3495,N679AA,79,90,69,-4,7,STL,CLE,487,4,6,0,"",0,NA,NA,NA,NA,NA
2008,4,11,5,1950,1800,2133,1940,AA,1951,N539AA,223,220,196,113,110,DFW,SMF,1431,7,20,0,"",0,80,0,3,0,30
2008,12,16,2,639,600,1014,912,OO,6722,N760SK,155,132,105,62,39,PSC,DEN,853,22,28,0,"",0,39,0,23,0,0
2008,7,12,6,1724,1730,1858,1910,AA,345,N586AA,154,160,112,-12,-6,LGA,ORD,733,8,34,0,"",0,NA,NA,NA,NA,NA
2008,3,1,6,811,815,1543,1542,DL,1854,N372DA,272,267,243,1,-4,SFO,CVG,2036,11,18,0,"",0,NA,NA,NA,NA,NA
2008,6,18,3,925,930,1120,1143,US,1524,N517AU,115,133,97,-23,-5,CLT,MHT,737,3,15,0,"",0,NA,NA,NA,NA,NA
2008,11,18,2,1635,1635,1730,1730,WN,3244,N503SW,55,55,30,0,0,AUS,HOU,148,5,20,0,"",0,NA,NA,NA,NA,NA
2008,5,18,7,1951,1950,1953,2005,WN,1999,N249WN,62,75,51,-12,1,ABQ,PHX,328,5,6,0,"",0,NA,NA,NA,NA,NA
2008,6,28,6,1435,1429,1554,1550,B6,16,N645JB,79,81,46,4,6,JFK,BTV,267,4,29,0,"",0,NA,NA,NA,NA,NA
2008,6,13,5,1810,1800,1859,1850,US,70,N157AW,169,170,136,9,10,IAH,PHX,1009,8,25,0,"",0,NA,NA,NA,NA,NA
2008,3,2,7,1111,1115,1314,1244,UA,579,N371UA,123,89,62,30,-4,DEN,BIL,455,2,59,0,"",0,0,0,30,0,0
2008,9,22,1,1510,1455,1614,1556,OO,3921,N869AS,124,121,96,18,15,SLC,SJC,585,4,24,0,"",0,15,0,3,0,0
2008,2,16,6,1315,1315,1410,1410,WN,475,N431WN,55,55,40,0,0,ELP,ABQ,223,5,10,0,"",0,NA,NA,NA,NA,NA
2008,9,7,7,1320,1323,1433,1437,OO,6423,N750SK,73,74,57,-4,-3,ONT,SFO,363,4,12,0,"",0,NA,NA,NA,NA,NA
2008,7,29,2,1206,1205,1404,1417,NW,385,N548US,118,132,94,-13,1,BOS,DTW,632,9,15,0,"",0,NA,NA,NA,NA,NA
2008,6,20,5,1058,1015,1645,1610,UA,422,N577UA,227,235,187,35,43,DEN,EWR,1605,7,33,0,"",0,0,0,35,0,0
2008,1,19,6,857,905,945,952,HA,121,N481HA,48,47,34,-7,-8,ITO,HNL,216,6,8,0,"",0,NA,NA,NA,NA,NA
2008,11,6,4,1243,1245,1434,1445,XE,2855,N24128,111,120,93,-11,-2,HSV,IAH,595,11,7,0,"",0,NA,NA,NA,NA,NA
2008,11,9,7,1030,1035,1157,1210,WN,2623,N371SW,147,155,132,-13,-5,AUS,PHX,872,5,10,0,"",0,NA,NA,NA,NA,NA
2008,9,15,1,1938,1943,2048,2048,OO,6443,N758SK,190,185,159,0,-5,OKC,LAX,1187,22,9,0,"",0,NA,NA,NA,NA,NA
2008,1,24,4,1940,1945,2100,2047,OO,3773,N423SW,80,62,31,13,-5,SLC,IDA,188,5,44,0,"",0,NA,NA,NA,NA,NA
2008,12,19,5,1946,1900,2204,2036,F9,376,N936FR,198,156,158,88,46,MKE,DEN,895,6,34,0,"",0,0,29,59,0,0
2008,3,19,3,1539,1525,1852,1845,CO,65,N33103,373,380,336,7,14,EWR,LAX,2454,8,29,0,"",0,NA,NA,NA,NA,NA
2008,6,20,5,1029,1015,1252,1240,WN,1637,N714CB,263,265,245,12,14,MDW,SEA,1733,10,8,0,"",0,NA,NA,NA,NA,NA
2008,9,1,1,1144,1148,1323,1326,DL,1433,N946DL,99,98,81,-3,-4,RIC,ATL,481,6,12,0,"",0,NA,NA,NA,NA,NA
2008,4,7,1,1218,1205,1546,1535,WN,2718,N790SW,148,150,132,11,13,MDW,MCO,989,6,10,0,"",0,NA,NA,NA,NA,NA
2008,11,27,4,843,845,1050,1055,WN,2431,N654SW,67,70,52,-5,-2,RNO,BOI,335,4,11,0,"",0,NA,NA,NA,NA,NA
2008,9,19,5,1101,1106,1212,1225,EV,4631,N824AS,71,79,48,-13,-5,ATL,GNV,300,4,19,0,"",0,NA,NA,NA,NA,NA
2008,5,18,7,1004,1010,1250,1310,9E,4732,89809E,106,120,79,-20,-6,MSP,CVG,596,12,15,0,"",0,NA,NA,NA,NA,NA
2008,6,22,7,1508,1450,1618,1600,AA,247,N5EWAA,190,190,168,18,18,DFW,LAX,1235,7,15,0,"",0,12,0,0,0,6
2008,6,28,6,547,556,543,600,OO,6546,N952SW,56,64,45,-17,-9,TVC,ORD,224,5,6,0,"",0,NA,NA,NA,NA,NA
2008,2,15,5,1021,1020,1202,1200,WN,1365,N678AA,101,100,80,2,1,PHX,SLC,507,3,18,0,"",0,NA,NA,NA,NA,NA
2008,3,23,7,1146,1145,1304,1300,WN,637,N505SW,78,75,63,4,1,ONT,SMF,389,5,10,0,"",0,NA,NA,NA,NA,NA
2008,8,26,2,1246,1240,1536,1540,AA,1510,N319AA,170,180,149,-4,6,MIA,JFK,1090,6,15,0,"",0,NA,NA,NA,NA,NA
2008,10,18,6,1243,1245,1348,1348,CO,1560,N71411,65,63,44,0,-2,IAH,MSY,305,9,12,0,"",0,NA,NA,NA,NA,NA
