year,month,dayofmonth,dayofweek,deptime,crsdeptime,arrtime,crsarrtime,uniquecarrier,flightnum,tailnum,actualelapsedtime,crselapsedtime,airtime,arrdelay,depdelay,origin,dest,distance,taxiin,taxiout,cancelled,cancellationcode,diverted,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay
2008,9,14,7,819,828,858,910,HA,117,N481HA,39,42,27,-12,-9,KOA,HNL,163,5,7,0,"",0,NA,NA,NA,NA,NA
2008,4,14,1,1529,1531,1608,1616,NW,894,N760NC,39,45,21,-8,-2,DTW,LAN,74,4,14,0,"",0,NA,NA,NA,NA,NA
2008,6,9,1,727,720,851,845,AA,1565,N4XVAA,84,85,56,6,7,ORD,MSP,334,16,12,0,"",0,NA,NA,NA,NA,NA
2008,12,21,7,1624,1515,1808,1657,XE,2645,N16961,104,102,84,71,69,XNA,IAH,438,11,9,0,"",0,0,0,71,0,0
2008,4,12,6,634,630,805,820,WN,1999,N550WN,211,230,197,-15,4,MDW,PHX,1444,5,9,0,"",0,NA,NA,NA,NA,NA
2008,6,9,1,934,935,946,1000,WN,108,N283WN,72,85,62,-14,-1,PIT,MDW,402,4,6,0,"",0,NA,NA,NA,NA,NA
2008,10,30,4,1457,1500,1616,1622,9E,5884,89779E,79,82,61,-6,-3,LEX,DTW,296,9,9,0,"",0,NA,NA,NA,NA,NA
2008,9,16,2,1846,1750,1932,1845,AA,539,N480AA,166,175,140,47,56,DFW,LAS,1055,6,20,0,"",0,47,0,0,0,0
2008,12,4,4,1050,1100,1416,1410,AA,1795,N466AA,146,130,126,6,-10,BNA,LGA,764,9,11,0,"",0,NA,NA,NA,NA,NA
2008,6,28,6,1612,1555,1841,1818,OO,3913,N805SK,209,203,177,23,17,IAH,SLC,1195,7,25,0,"",0,17,0,6,0,0
2008,12,19,5,NA,1400,NA,1557,DL,1012,N626DL,NA,117,NA,NA,NA,ATL,PHL,665,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,3,20,4,1932,1936,2108,2058,NW,261,N340NW,276,262,248,10,-4,DTW,PHX,1671,7,21,0,"",0,NA,NA,NA,NA,NA
2008,8,12,2,851,855,1011,1025,MQ,4673,N739AE,80,90,62,-14,-4,RDU,JFK,426,9,9,0,"",0,NA,NA,NA,NA,NA
2008,6,24,2,1204,1205,1504,1510,MQ,3387,N521AE,120,125,103,-6,-1,DFW,TYS,772,4,13,0,"",0,NA,NA,NA,NA,NA
2008,5,28,3,1836,1840,2146,2153,B6,185,N607JB,370,373,341,-7,-4,JFK,SAN,2446,3,26,0,"",0,NA,NA,NA,NA,NA
2008,3,26,3,940,940,1059,1109,YV,2823,N928LR,79,89,64,-10,0,SBA,PHX,455,8,7,0,"",0,NA,NA,NA,NA,NA
2008,9,29,1,1718,1720,1800,1810,WN,1719,N665WN,42,50,31,-10,-2,TPA,JAX,180,3,8,0,"",0,NA,NA,NA,NA,NA
2008,5,13,2,1658,1700,1836,1825,DL,65,N133DN,278,265,249,11,-2,ATL,LAS,1747,8,21,0,"",0,NA,NA,NA,NA,NA
2008,3,11,2,1659,1705,1816,1825,B6,250,N663JB,77,80,58,-9,-6,LGB,OAK,353,4,15,0,"",0,NA,NA,NA,NA,NA
2008,9,15,1,1445,1430,1538,1550,WN,320,N343SW,53,80,43,-12,15,DAL,LIT,296,3,7,0,"",0,NA,NA,NA,NA,NA
2008,7,11,5,558,605,728,738,B6,1100,N265JB,90,93,64,-10,-7,RDU,JFK,426,7,19,0,"",0,NA,NA,NA,NA,NA
2008,2,7,4,1916,1905,2037,2012,9E,5846,80329E,81,67,43,25,11,SBN,DTW,157,15,23,0,"",0,0,11,14,0,0
2008,3,30,7,325,335,623,645,B6,768,N630JB,178,190,162,-22,-10,PSE,MCO,1180,4,12,0,"",0,NA,NA,NA,NA,NA
2008,10,16,4,1223,1230,1358,1406,OH,6363,N957CA,95,96,72,-8,-7,DCA,CVG,411,3,20,0,"",0,NA,NA,NA,NA,NA
2008,6,11,3,1655,1650,1748,1755,MQ,3147,N835AE,53,65,44,-7,5,LAX,MRY,267,1,8,0,"",0,NA,NA,NA,NA,NA
2008,7,29,2,802,800,910,920,WN,2981,N278WN,68,80,57,-10,2,SAN,SJC,417,3,8,0,"",0,NA,NA,NA,NA,NA
2008,3,12,3,554,600,750,751,EV,4517,N871AS,56,51,41,-1,-6,DHN,ATL,171,6,9,0,"",0,NA,NA,NA,NA,NA
2008,12,1,1,1939,1800,2137,2035,AA,1253,N635AA,178,215,148,62,99,MIA,ORD,1197,13,17,0,"",0,0,0,38,0,24
2008,7,21,1,725,710,1514,1508,US,704,N183UW,289,298,275,6,15,SFO,CLT,2296,5,9,0,"",0,NA,NA,NA,NA,NA
2008,6,17,2,935,855,NA,1135,AA,709,N5DTAA,NA,220,NA,NA,40,LGA,DFW,1389,NA,30,0,"",1,NA,NA,NA,NA,NA
2008,6,13,5,843,830,1010,1012,XE,2023,N11121,87,102,52,-2,13,EWR,PIT,319,5,30,0,"",0,NA,NA,NA,NA,NA
2008,12,18,4,735,715,1109,1059,NW,1408,N357NW,154,164,120,10,20,MSP,BOS,1124,4,30,0,"",0,NA,NA,NA,NA,NA
2008,2,12,2,1135,930,1308,1105,MQ,3876,N909AE,93,95,75,123,125,JAN,DFW,408,13,5,0,"",0,5,0,0,0,118
2008,2,18,1,1850,1850,2110,2110,WN,3776,N636WN,200,200,171,0,0,STL,SLC,1156,23,6,0,"",0,NA,NA,NA,NA,NA
2008,8,29,5,1932,1929,2213,2200,FL,357,N949AT,161,151,105,13,3,LGA,ATL,761,7,49,0,"",0,NA,NA,NA,NA,NA
2008,9,9,2,1341,1305,1503,1410,WN,553,N226WN,262,245,230,53,36,CMH,PHX,1671,5,27,0,"",0,3,0,17,0,33
2008,4,21,1,621,630,923,929,NW,1234,N368NW,122,119,91,-6,-9,COS,MSP,725,6,25,0,"",0,NA,NA,NA,NA,NA
2008,11,15,6,1705,1710,2030,2033,9E,2981,80209E,145,143,108,-3,-5,JAN,DTW,777,17,20,0,"",0,NA,NA,NA,NA,NA
2008,4,14,1,1132,1145,1712,1725,DL,866,N3765,220,220,197,-13,-13,LAX,MSY,1671,4,19,0,"",0,NA,NA,NA,NA,NA
2008,12,28,7,2144,2105,2244,2215,WN,25,N621SW,60,70,48,29,39,BWI,PVD,328,5,7,0,"",0,0,0,0,0,29
2008,4,9,3,1214,1210,1304,1300,MQ,4016,N691AE,50,50,30,4,4,ORD,MSN,109,3,17,0,"",0,NA,NA,NA,NA,NA
2008,9,22,1,1456,1435,1526,1510,WN,334,N254WN,90,95,74,16,21,CLE,STL,487,3,13,0,"",0,8,0,0,0,8
2008,2,18,1,1426,1430,1558,1550,9E,5735,84449E,92,80,53,8,-4,MEM,SHV,285,5,34,0,"",0,NA,NA,NA,NA,NA
2008,5,22,4,854,900,1018,1024,OO,3602,N564SW,84,84,63,-6,-6,SGU,SLC,269,10,11,0,"",0,NA,NA,NA,NA,NA
2008,1,12,6,556,600,713,735,MQ,4714,N722AE,77,95,58,-22,-4,RDU,JFK,426,8,11,0,"",0,NA,NA,NA,NA,NA
2008,8,15,5,1557,1601,1745,1750,DL,1281,N986DL,108,109,83,-5,-4,ORF,ATL,516,13,12,0,"",0,NA,NA,NA,NA,NA
2008,6,22,7,931,935,1209,1210,WN,1236,N761RR,158,155,143,-1,-4,ISP,MCO,972,7,8,0,"",0,NA,NA,NA,NA,NA
2008,5,1,4,911,910,1113,1110,MQ,3984,N646AE,122,120,103,3,1,BHM,ORD,584,7,12,0,"",0,NA,NA,NA,NA,NA
2008,1,25,5,821,830,1048,1028,XE,2242,N24103,207,178,186,20,-9,RDU,IAH,1043,11,10,0,"",0,0,0,20,0,0
2008,4,16,3,NA,1810,NA,2105,AA,1280,"",NA,115,NA,NA,NA,DEN,DFW,641,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,22,1,905,900,1441,1450,WN,960,N227WN,216,230,197,-9,5,LAX,BNA,1797,5,14,0,"",0,NA,NA,NA,NA,NA
2008,1,21,1,1800,1805,1939,1943,DL,1732,N133DN,99,98,71,-4,-5,TPA,ATL,406,13,15,0,"",0,NA,NA,NA,NA,NA
2008,2,2,6,1135,1135,1253,1300,WN,1437,N482WN,78,85,62,-7,0,OAK,LAS,407,5,11,0,"",0,NA,NA,NA,NA,NA
2008,1,20,7,1322,1325,1758,1810,DL,1765,N696DA,156,165,135,-12,-3,DEN,ATL,1199,8,13,0,"",0,NA,NA,NA,NA,NA
2008,3,27,4,1255,1240,1340,1330,WN,3754,N333SW,45,50,32,10,15,OAK,RNO,180,4,9,0,"",0,NA,NA,NA,NA,NA
2008,5,15,4,807,810,1046,1104,FL,209,N272AT,159,174,134,-18,-3,LGA,MCO,950,5,20,0,"",0,NA,NA,NA,NA,NA
2008,4,19,6,1938,1800,2116,1950,AA,1684,N501AA,98,110,79,86,98,DFW,BNA,631,6,13,0,"",0,14,0,0,0,72
2008,7,9,3,2000,1950,2234,2240,WN,2047,N707SA,94,110,85,-6,10,MDW,BWI,611,4,5,0,"",0,NA,NA,NA,NA,NA
2008,2,17,7,1908,1915,2149,2155,OO,6636,N929SW,101,100,84,-6,-7,DEN,BIS,517,4,13,0,"",0,NA,NA,NA,NA,NA
2008,3,2,7,1534,1540,1621,1630,MQ,4045,N842AE,47,50,33,-9,-6,ORD,DBQ,147,4,10,0,"",0,NA,NA,NA,NA,NA
2008,8,4,1,1712,1650,2056,2032,XE,2868,N15973,164,162,127,24,22,STL,EWR,872,15,22,0,"",0,0,0,24,0,0
2008,4,2,3,2037,2040,2126,2127,OO,5791,N290SW,49,47,34,-1,-3,SEA,PDX,129,4,11,0,"",0,NA,NA,NA,NA,NA
2008,4,27,7,1911,1921,2034,2055,F9,376,N939FR,143,154,127,-21,-10,MKE,DEN,895,8,8,0,"",0,NA,NA,NA,NA,NA
2008,8,26,2,1713,1655,1835,1825,AA,1198,N555AA,82,90,64,10,18,RDU,LGA,431,6,12,0,"",0,NA,NA,NA,NA,NA
2008,9,15,1,1348,1320,1912,1840,WN,467,N604SW,204,200,188,32,28,DEN,BWI,1491,3,13,0,"",0,11,0,4,0,17
2008,5,9,5,1231,1240,2101,2045,HA,38,N581HA,330,305,314,16,-9,OGG,SAN,2541,2,14,0,"",0,16,0,0,0,0
2008,1,30,3,1746,1724,2030,2020,CO,577,N14102,164,176,142,10,22,RSW,EWR,1068,12,10,0,"",0,NA,NA,NA,NA,NA
2008,7,28,1,1328,1330,1803,1757,AS,88,N589AS,215,207,189,6,-2,ANC,SEA,1449,5,21,0,"",0,NA,NA,NA,NA,NA
2008,8,12,2,30,25,602,607,US,952,N949UW,212,222,185,-5,5,DEN,PHL,1557,9,18,0,"",0,NA,NA,NA,NA,NA
2008,9,19,5,1025,1030,1153,1200,US,1819,N945UW,88,90,63,-7,-5,BOS,PHL,280,8,17,0,"",0,NA,NA,NA,NA,NA
2008,7,5,6,1300,1303,2102,2107,UA,862,N570UA,302,304,270,-5,-3,LAX,IAD,2288,6,26,0,"",0,NA,NA,NA,NA,NA
2008,5,11,7,2039,2045,2300,2310,F9,438,N915FR,81,85,61,-10,-6,DEN,OMA,472,7,13,0,"",0,NA,NA,NA,NA,NA
2008,8,7,4,1243,1247,1425,1428,FL,993,N954AT,102,101,79,-3,-4,PIT,ATL,526,8,15,0,"",0,NA,NA,NA,NA,NA
2008,6,25,3,1729,1713,2102,2052,UA,698,N364UA,153,159,132,10,16,DEN,IAH,861,7,14,0,"",0,NA,NA,NA,NA,NA
2008,12,21,7,1701,1630,1826,1751,9E,2637,89239E,85,81,57,35,31,MOB,MEM,317,5,23,0,"",0,0,0,4,0,31
2008,2,18,1,1810,1655,NA,1736,MQ,4226,N653AE,NA,41,NA,NA,75,DBQ,ORD,147,NA,157,0,"",1,NA,NA,NA,NA,NA
2008,2,18,1,1238,1225,1333,1330,WN,523,N335SW,55,65,43,3,13,BUR,LAS,223,6,6,0,"",0,NA,NA,NA,NA,NA
2008,7,3,4,2128,2132,43,51,UA,258,N828UA,135,139,111,-8,-4,DEN,ORD,888,8,16,0,"",0,NA,NA,NA,NA,NA
2008,1,11,5,457,500,624,610,9E,2843,89289E,87,70,50,14,-3,GFK,MSP,284,6,31,0,"",0,NA,NA,NA,NA,NA
2008,8,5,2,1812,1815,2033,2040,EV,4576,N821AS,81,85,59,-7,-3,JAN,ATL,341,15,7,0,"",0,NA,NA,NA,NA,NA
2008,11,24,1,2058,2100,2253,2255,FL,258,N968AT,115,115,94,-2,-2,ATL,FNT,644,7,14,0,"",0,NA,NA,NA,NA,NA
2008,7,2,3,1623,1613,2000,1939,UA,466,N427UA,157,146,122,21,10,SFO,DEN,967,18,17,0,"",0,0,0,15,0,6
2008,11,20,4,1710,1710,1903,1910,MQ,3832,N695MQ,113,120,96,-7,0,PNS,DFW,604,8,9,0,"",0,NA,NA,NA,NA,NA
2008,10,17,5,629,630,755,750,WN,298,N792SW,86,80,64,5,-1,PHL,RDU,336,4,18,0,"",0,NA,NA,NA,NA,NA
2008,1,10,4,2015,2005,2233,2230,AA,1377,N5EBAA,258,265,226,3,10,ORD,SEA,1721,5,27,0,"",0,NA,NA,NA,NA,NA
2008,6,11,3,2324,1945,109,2154,NW,649,N777NC,105,129,72,195,219,EWR,DTW,487,7,26,0,"",0,195,0,0,0,0
2008,3,24,1,812,805,919,930,MQ,4778,N723AE,67,85,54,-11,7,DCA,BOS,399,4,9,0,"",0,NA,NA,NA,NA,NA
2008,3,1,6,952,950,1124,1141,EV,4869,N845AS,92,111,71,-17,2,CAK,ATL,528,11,10,0,"",0,NA,NA,NA,NA,NA
2008,2,17,7,937,937,1035,1030,MQ,3254,N250AE,58,53,35,5,0,ACT,DFW,89,14,9,0,"",0,NA,NA,NA,NA,NA
2008,2,6,3,NA,1218,NA,1338,YV,7148,N75998,NA,140,NA,NA,NA,ABE,ORD,654,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,12,1,1,1034,800,1350,1040,AS,21,N570AS,316,280,251,190,154,ORD,SEA,1721,6,59,0,"",0,0,154,36,0,0
2008,11,20,4,802,800,1001,1015,UA,1186,N834UA,59,75,43,-14,2,ORD,CMH,296,4,12,0,"",0,NA,NA,NA,NA,NA
2008,5,14,3,942,945,1100,1110,WN,3931,N227WN,78,85,65,-10,-3,SJC,LAS,386,4,9,0,"",0,NA,NA,NA,NA,NA
2008,2,24,7,1145,1120,1238,1157,US,1195,N124US,113,97,83,41,25,PHX,LAX,370,6,24,0,"",0,8,0,16,0,17
2008,6,10,2,827,835,954,1027,XE,2880,N14959,87,112,46,-33,-8,EWR,PWM,284,2,39,0,"",0,NA,NA,NA,NA,NA
2008,10,18,6,1732,1738,1904,1909,FL,241,N906AT,92,91,71,-5,-6,ATL,RIC,481,4,17,0,"",0,NA,NA,NA,NA,NA
2008,7,12,6,1652,1650,1758,1800,WN,1282,N445WN,66,70,49,-2,2,LAS,BUR,223,3,14,0,"",0,NA,NA,NA,NA,NA
2008,8,6,3,1257,1305,1627,1645,XE,2198,N27523,150,160,130,-18,-8,IAH,CRW,975,2,18,0,"",0,NA,NA,NA,NA,NA
2008,5,1,4,2017,1950,2316,2305,CO,1506,N47414,119,135,96,11,27,IAH,TPA,787,5,18,0,"",0,NA,NA,NA,NA,NA
2008,12,17,3,1949,1910,2259,2213,B6,1118,N247JB,190,183,168,46,39,FLL,SYR,1197,2,20,0,"",0,3,0,7,0,36
2008,1,29,2,1710,1700,1745,1710,OH,4953,N518CA,95,70,73,35,10,CVG,BNA,230,5,17,0,"",0,10,0,25,0,0
2008,1,25,5,1538,1515,1749,1735,OO,5835,N712SK,71,80,51,14,23,ORD,CLE,316,4,16,0,"",0,NA,NA,NA,NA,NA
2008,5,8,4,1202,1115,1413,1330,AA,1417,N5CEAA,191,195,171,43,47,MIA,ORD,1197,6,14,0,"",0,12,0,0,0,31
2008,5,31,6,715,715,1034,1023,EV,4424,N881AS,139,128,101,11,0,ICT,ATL,781,22,16,0,"",0,NA,NA,NA,NA,NA
2008,1,28,1,1343,1340,1602,1554,DL,509,N6702,259,254,236,8,3,ATL,SLC,1589,5,18,0,"",0,NA,NA,NA,NA,NA
2008,5,28,3,1124,1120,1211,1210,WN,111,N664WN,47,50,34,1,4,BWI,ORF,159,3,10,0,"",0,NA,NA,NA,NA,NA
2008,10,3,5,801,806,922,935,EV,5360,N317CA,81,89,63,-13,-5,ATL,CMH,446,3,15,0,"",0,NA,NA,NA,NA,NA
2008,12,8,1,1616,1620,1918,1929,XE,2685,N16951,122,129,100,-11,-4,MKE,EWR,725,13,9,0,"",0,NA,NA,NA,NA,NA
2008,2,23,6,1703,1632,1806,1718,OO,5467,N236SW,63,46,47,48,31,PSP,LAX,110,4,12,0,"",0,48,0,0,0,0
2008,12,22,1,1311,1100,1517,1256,DL,1963,N929DL,126,116,87,141,131,DCA,ATL,547,21,18,0,"",0,131,0,10,0,0
2008,6,25,3,727,733,932,921,UA,488,N902UA,125,108,85,11,-6,ICT,ORD,588,5,35,0,"",0,NA,NA,NA,NA,NA
2008,12,16,2,1954,2000,2100,2104,OO,5556,N299SW,66,64,44,-4,-6,SFO,RDD,199,4,18,0,"",0,NA,NA,NA,NA,NA
2008,11,14,5,738,745,951,1010,MQ,4019,N680MQ,73,85,61,-19,-7,ORD,BUF,473,2,10,0,"",0,NA,NA,NA,NA,NA
2008,3,4,2,1052,1020,1222,1200,WN,1365,N672SW,90,100,77,22,32,PHX,SLC,507,3,10,0,"",0,18,0,0,0,4
2008,9,17,3,1945,1950,2042,2050,WN,940,N253WN,57,60,39,-8,-5,LAS,SNA,226,5,13,0,"",0,NA,NA,NA,NA,NA
2008,7,11,5,929,925,1132,1145,MQ,4043,N623AE,123,140,105,-13,4,ORD,GPT,800,5,13,0,"",0,NA,NA,NA,NA,NA
2008,6,27,5,1112,1115,1326,1335,WN,1065,N474WN,134,140,122,-9,-3,RSW,BWI,919,5,7,0,"",0,NA,NA,NA,NA,NA
2008,1,29,2,NA,2055,NA,2239,OO,6637,N712SK,NA,104,NA,NA,NA,DEN,BZN,525,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,12,20,6,950,950,1210,1209,YV,2659,N914FJ,200,199,158,1,0,CLT,SAT,1095,6,36,0,"",0,NA,NA,NA,NA,NA
2008,5,28,3,1649,1650,2017,2025,UA,1603,N484UA,148,155,131,-8,-1,DEN,MSY,1062,4,13,0,"",0,NA,NA,NA,NA,NA
2008,9,12,5,1352,1400,1509,1511,US,2130,N747UW,77,71,38,-2,-8,LGA,BOS,185,7,32,0,"",0,NA,NA,NA,NA,NA
2008,5,27,2,1234,1215,1403,1350,WN,874,N267WN,89,95,76,13,19,IND,BWI,515,2,11,0,"",0,NA,NA,NA,NA,NA
2008,10,5,7,656,700,1002,1024,DL,1149,N6708D,306,324,270,-22,-4,JFK,SLC,1989,14,22,0,"",0,NA,NA,NA,NA,NA
2008,10,7,2,631,635,717,720,WN,759,N421LV,46,45,32,-3,-4,DAL,AUS,189,5,9,0,"",0,NA,NA,NA,NA,NA
2008,3,10,1,642,645,1028,1025,WN,161,N328SW,166,160,140,3,-3,MCI,MCO,1072,10,16,0,"",0,NA,NA,NA,NA,NA
2008,3,8,6,759,805,1008,944,DL,1722,N656DL,129,99,98,24,-6,TPA,ATL,406,17,14,0,"",0,0,0,24,0,0
2008,3,5,3,1650,1700,1911,1930,MQ,4215,N851AE,141,150,127,-19,-10,ORF,MIA,802,3,11,0,"",0,NA,NA,NA,NA,NA
2008,6,16,1,1220,1140,1417,1315,MQ,4658,N706RG,117,95,90,62,40,RDU,JFK,426,11,16,0,"",0,0,0,26,0,36
2008,6,18,3,807,800,1124,1127,9E,2825,80249E,137,147,117,-3,7,IDA,MSP,939,11,9,0,"",0,NA,NA,NA,NA,NA
2008,9,9,2,1223,1232,1342,1337,FL,486,N997AT,79,65,47,5,-9,BWI,ROC,277,4,28,0,"",0,NA,NA,NA,NA,NA
2008,3,7,5,1352,1335,1454,1440,WN,16,N799SW,62,65,43,14,17,LAS,SAN,258,2,17,0,"",0,NA,NA,NA,NA,NA
2008,10,19,7,1039,1055,1154,1230,OO,5819,N915SW,75,95,63,-36,-16,LNK,ORD,466,7,5,0,"",0,NA,NA,NA,NA,NA
2008,8,8,5,1059,1100,1210,1220,MQ,3155,N848AE,71,80,62,-10,-1,SAN,SJC,417,2,7,0,"",0,NA,NA,NA,NA,NA
2008,1,2,3,1428,1429,1521,1527,US,281,N602AW,113,118,89,-6,-1,PHX,SJC,621,8,16,0,"",0,NA,NA,NA,NA,NA
2008,11,18,2,1032,1042,1203,1218,OO,6404,N980SW,91,96,75,-15,-10,EUG,SFO,451,4,12,0,"",0,NA,NA,NA,NA,NA
2008,1,16,3,1613,1614,1812,1816,OO,5948,N765SK,59,62,34,-4,-1,ORD,IND,177,9,16,0,"",0,NA,NA,NA,NA,NA
2008,10,20,1,1335,1340,1540,1604,DL,842,N6715C,125,144,107,-24,-5,ATL,EWR,745,3,15,0,"",0,NA,NA,NA,NA,NA
2008,9,4,4,1809,1815,2012,2025,US,1724,N754UW,123,130,108,-13,-6,TPA,DCA,814,4,11,0,"",0,NA,NA,NA,NA,NA
2008,5,9,5,2125,2130,2241,2248,OO,3995,N866AS,76,78,52,-7,-5,SLC,BZN,347,4,20,0,"",0,NA,NA,NA,NA,NA
2008,12,5,5,1850,1853,1956,2007,EV,5064,N870AS,66,74,46,-11,-3,ATL,FAY,331,4,16,0,"",0,NA,NA,NA,NA,NA
2008,9,4,4,840,835,1250,1239,OO,4063,N806SK,190,184,162,11,5,SLC,ORD,1249,4,24,0,"",0,NA,NA,NA,NA,NA
2008,8,12,2,1026,1030,1223,1239,UA,1559,N481UA,117,129,102,-16,-4,IAD,MCO,758,4,11,0,"",0,NA,NA,NA,NA,NA
2008,1,13,7,1916,1920,2000,2001,OO,5422,N284YV,44,41,26,-1,-4,SFO,SMF,86,5,13,0,"",0,NA,NA,NA,NA,NA
2008,4,4,5,702,700,947,945,WN,3742,N489WN,345,345,333,2,2,BDL,LAS,2298,3,9,0,"",0,NA,NA,NA,NA,NA
2008,5,15,4,1411,1417,1711,1720,OO,5859,N751SK,120,123,103,-9,-6,ORD,SAV,773,4,13,0,"",0,NA,NA,NA,NA,NA
2008,4,26,6,1513,1521,1550,1610,NW,503,N783NC,97,109,82,-20,-8,IND,MSP,503,4,11,0,"",0,NA,NA,NA,NA,NA
2008,4,30,3,1945,1930,2110,2101,UA,1582,N485UA,85,91,62,9,15,SFO,LAS,414,8,15,0,"",0,NA,NA,NA,NA,NA
2008,7,31,4,555,600,618,622,YV,2819,N925FJ,143,142,115,-4,-5,AUS,PHX,872,6,22,0,"",0,NA,NA,NA,NA,NA
2008,9,17,3,1258,1300,1341,1343,HA,148,N484HA,43,43,30,-2,-2,HNL,KOA,163,4,9,0,"",0,NA,NA,NA,NA,NA
2008,8,7,4,1015,1020,1219,1227,FL,995,N934AT,124,127,107,-8,-5,PIT,MCO,834,8,9,0,"",0,NA,NA,NA,NA,NA
2008,9,10,3,1502,1510,1613,1635,MQ,4499,N842AE,131,145,111,-22,-8,ALB,ORD,723,8,12,0,"",0,NA,NA,NA,NA,NA
2008,11,15,6,1523,1525,1539,1540,WN,1369,N637SW,76,75,65,-1,-2,CMH,BNA,338,5,6,0,"",0,NA,NA,NA,NA,NA
2008,10,5,7,1237,1245,1359,1420,MQ,4144,N674MQ,82,95,68,-21,-8,OMA,ORD,416,4,10,0,"",0,NA,NA,NA,NA,NA
2008,6,4,3,1629,1630,1751,1758,DL,177,N605DL,82,88,55,-7,-1,ATL,MCO,403,8,19,0,"",0,NA,NA,NA,NA,NA
2008,9,22,1,1907,1910,1956,2010,9E,2880,84169E,109,120,87,-14,-3,DTW,MEM,610,8,14,0,"",0,NA,NA,NA,NA,NA
2008,1,9,3,1829,1830,1946,1950,WN,1257,N508SW,77,80,67,-4,-1,OKC,HOU,419,3,7,0,"",0,NA,NA,NA,NA,NA
2008,8,26,2,1624,1507,1829,1726,NW,1582,N926NW,125,139,112,63,77,DTW,JAX,814,6,7,0,"",0,63,0,0,0,0
2008,4,30,3,1336,1340,1445,1504,US,1632,N765US,129,144,110,-19,-4,PHL,ORD,678,4,15,0,"",0,NA,NA,NA,NA,NA
2008,8,29,5,1027,1028,1101,1114,OO,5826,N906SW,34,46,15,-13,-1,ORD,MKE,67,4,15,0,"",0,NA,NA,NA,NA,NA
2008,7,31,4,709,715,838,905,EV,4387,N878AS,89,110,76,-27,-6,RDU,MCO,534,5,8,0,"",0,NA,NA,NA,NA,NA
2008,4,29,2,1940,1950,2119,2133,9E,4715,84099E,99,103,74,-14,-10,STL,MSP,449,17,8,0,"",0,NA,NA,NA,NA,NA
2008,6,11,3,1739,1730,1926,1925,WN,118,N505SW,107,115,89,1,9,SJC,PHX,621,7,11,0,"",0,NA,NA,NA,NA,NA
2008,1,4,5,1906,1910,2139,2145,WN,3567,N260WN,153,155,137,-6,-4,MCO,BUF,1011,5,11,0,"",0,NA,NA,NA,NA,NA
2008,2,24,7,854,859,1008,1033,EV,4923,N873AS,134,154,123,-25,-5,ATL,OMA,821,2,9,0,"",0,NA,NA,NA,NA,NA
2008,3,4,2,1803,1806,2031,2020,NW,1400,N360NW,88,74,62,11,-3,GRB,DTW,288,13,13,0,"",0,NA,NA,NA,NA,NA
2008,8,17,7,1451,1455,1647,1715,WN,1399,N385SW,116,140,104,-28,-4,MCO,BWI,787,3,9,0,"",0,NA,NA,NA,NA,NA
2008,12,10,3,950,956,1047,1050,YV,2821,N924FJ,57,54,22,-3,-6,PHX,TUS,110,4,31,0,"",0,NA,NA,NA,NA,NA
2008,9,18,4,922,915,1042,1045,CO,1723,N47414,200,210,176,-3,7,IAH,ONT,1334,6,18,0,"",0,NA,NA,NA,NA,NA
2008,7,30,3,615,615,926,934,F9,537,N929FR,131,139,113,-8,0,DEN,MDW,895,6,12,0,"",0,NA,NA,NA,NA,NA
2008,12,1,1,915,745,1213,1010,MQ,4019,N665MQ,118,85,72,123,90,ORD,BUF,473,5,41,0,"",0,0,57,33,0,33
2008,4,15,2,836,835,951,1000,DL,1788,N136DL,255,265,226,-9,1,ATL,LAS,1747,6,23,0,"",0,NA,NA,NA,NA,NA
2008,2,16,6,1212,1155,1343,1313,XE,7764,N10575,91,78,57,30,17,SFO,LAX,337,7,27,0,"",0,0,0,13,0,17
2008,12,4,4,1329,1330,1439,1445,DL,1355,N920DE,70,75,45,-6,-1,LGA,DCA,214,3,22,0,"",0,NA,NA,NA,NA,NA
2008,12,30,2,1908,1910,2222,2242,UA,1045,N589UA,314,332,292,-20,-2,SFO,OGG,2338,8,14,0,"",0,NA,NA,NA,NA,NA
2008,12,31,3,1521,1525,1644,1705,AA,649,N510AA,83,100,70,-21,-4,MSY,DFW,448,6,7,0,"",0,NA,NA,NA,NA,NA
2008,2,1,5,1200,1202,1331,1349,NW,1640,N338NB,91,107,77,-18,-2,SAT,MEM,625,5,9,0,"",0,NA,NA,NA,NA,NA
2008,12,5,5,1816,1815,2017,2025,WN,267,N551WN,121,130,105,-8,1,STL,HOU,687,3,13,0,"",0,NA,NA,NA,NA,NA
2008,6,14,6,929,936,1122,1100,EV,4669,N870AS,113,84,57,22,-7,ATL,ILM,377,5,51,0,"",0,0,0,22,0,0
2008,12,31,3,1105,1110,1147,1153,HA,138,N480HA,42,43,28,-6,-5,HNL,KOA,163,8,6,0,"",0,NA,NA,NA,NA,NA
2008,8,12,2,1522,1527,1742,1750,XE,2424,N27512,140,143,91,-8,-5,CVG,EWR,569,16,33,0,"",0,NA,NA,NA,NA,NA
2008,10,16,4,935,930,1213,1215,WN,999,N217JC,98,105,82,-2,5,LAX,ABQ,677,4,12,0,"",0,NA,NA,NA,NA,NA
